regulate,(依法)管制；调整(仪器等),['reɡjuleit],v.
rehabilitate,修复，恢复(职业、名誉、地位等),[ˌri:(h)ə'biliteit],v.
rehearsal,排演，演习,[ri'hə:səl],n.
rehearse,排练，预演；详述,[ri'hə:s],v.
reign,统治时期；王朝；领域,[rein],n.
reimburse,偿还,[ˌri:im'bə:s],v.
rein,控制,[rein],n.
reincarnate,使化身，转生,[ri:'inkɑ:neit],v.
reinforce,加强力量，增援,[ˌri:in'fɔ:s],v.
reinstate,恢复(原职),['ri:in'steit],v.
reiterate,重申，反复地说,[ri:'itəreit],v.
rejoice,喜欢，高兴,[ri'dʒɔis],v.
rejoin,回答，答辩,['ri:'dʒɔin],v.
rejoinder,回答,[ri'dʒɔində],n.
rejuvenate,使返老还童,[ri'dʒu:vineit],v.
relapse,旧病复发，再恶化,[ri'læps],n.
relate,讲述；有关联，将两事物联系起来,[ri'leit],v.
relaxation,松弛，消遣,[ˌri:læk'seiʃən],n.
release,释放,[ri'li:s],v.
relegate,降级，降职,['reliɡeit],v.
relent,动怜悯心，发慈悲；减弱,[ri'lent],v.
relenting,减弱的，怜悯的,[ri'lentiŋ],a.
relentless,无情的，残酷的,[ri'lentlis],a.
relevance,相关,['reləvəns],n.
reliance,信赖，信任,[ri'laiəns],n.
relic,遗物，遗迹,['relik],n.
relieved,宽慰的，如释重负的,[ri'li:vd],a.
religion,宗教，信仰,[ri'lidʒən],n.
relinquish,放弃，废除,[ri'liŋkwiʃ],v.
relish,喜好，享受,['reliʃ],n.
remainder,剩余的人或物,[ri'meində],n.
remains,遗址，废墟,[ri'meins],n.
reminder,提醒人记忆之物,[ri'maində],n.
reminisce,追忆，怀旧,[ˌremi'nis],v.
remiss,疏忽的，不留心的,[ri'mis],a.
remission,宽恕，赦免,[ri'miʃən],n.
remit,免除；宽恕；汇款,[ri'mit],v.
remittance,汇款,[ri'mitəns],n.
remittent,(病)间歇性的，忽好忽坏的,[ri'mitənt],a.
remnant,残余物；零头布料,['remnənt],n.
remonstrance,抗议，抱怨,[ri'mɔnstrəns],n.
remonstrate,抗议；规劝,[ri'mɔnstreit],v.
remorse,懊悔，悔恨，自责,[ri'mɔ:s],n.
remove,移走；脱掉；迁移,[ri'mu:v],v.
remunerate,报酬，补偿,[ri'mju:nəreit],v.
remunerative,有报酬的，有利润的,[ri'mju:nərətiv],a.
renascent,再生的，复活的,[ri'næsnt],a.
rend,撕裂；猛拉,[rend],v.
render,呈递，表现；提供„作为报偿或交换,['rendə],v.
rendering,演出；翻译,['rendəriŋ],n.
rendezvous,约会；约会地点,['rɔndivu:],n.
rendition,表演，扮演，演奏，演唱,[ren'diʃən],n.
renegade,(政党，宗教，事业的)叛教者，叛徒,['reniɡeid],n.
renege,背信，违约,[ri'ni:ɡ],v.
renounce,(正式)放弃,[ri'nauns],v.
renovate,修复，装修，翻新(尤指旧建筑),['renəuveit],v.
renown,名望，声誉,[ri'naun],n.
rent,裂缝，破裂处；(意见)分歧,[rent],n.
renunciate,放弃,[ri'nʌnsieit],v.
reparable,能补救的，可挽回的,['repərəbl],a.
reparation,赔偿，补偿,[ˌrepə'reiʃən],n.
repartee,快速机灵的回答,[ˌrepɑ:'ti:],n.
repatriate,(自异国)遣返回国,[ri:'pætrieit],v.
repeal,废除(法律),[ri'pi:l],v.
repel,击退；使„反感,[ri'pel],v.
repellent,令人厌恶的,[ri'pelənt],a.
repent,懊悔，后悔,[ri'pent],v.
repercussion,反响，后果，(尤指不良的)间接影响；回声,[ˌri:pə(:)'kʌʃən],n.
repertoire,(剧团等)常备剧目(以备随时演出),['repətwɑ:],n.
repine,不满，心中抱怨,[ri'pain],v.
replenish,补充，再装满,[ri'pleniʃ],v.
replete,饱食的；塞满的，供应充足的,[ri'pli:t],a.
replica,复制品,['replikə],n.
reportage,报道，报道的消息，报告文学,[ˌrepɔ:'tɑ:ʒ],n.
reportorial,记者的；纪实的,[ˌrepə'tɔ:riəl],a.
repose,躺着休息，安睡,[ri'pəuz],n.
repository,贮藏室，仓库,[ri'pɔzitəri],n.
reprehend,谴责，责难,[repri'hend],v.
reprehensible,应受谴责的,[ˌrepri'hensəbl],a.
repressed,(情感)被压制的，被压抑的,[ri'prest],a.
reprieve,缓刑，暂时解救,[ri'pri:v],v.
reprimand,训诫，谴责,['reprima:nd],n.
reprisal,(政治或军事的)报复,[ri'praizəl],n.
reprise,(音乐剧中)乐曲的重复；重复，重新开始,[ri'praiz],n.
reproach,谴责，责骂,[ri'prəutʃ],n.
reprobate,堕落的(人),['reprəubeit],v.
reproof,责斥，责备,[ri'pru:f],n.
reprove,责骂，申斥,[ri'pru:v],v.
reptile,爬行动物；卑劣的人,['reptil],n.
reptilian,爬虫类的；卑下的,[rep'tiliən],a.
repudiate,拒绝，抛弃,[ri'pju:dieit],v.
repugnance,强烈嫌恶、反感,[ri'pʌɡnəns],n.
repugnant,令人厌恶的,[ri'pʌɡnənt],a.
repulse,驱逐，击退；厌恶，粗暴拒绝,[ri'pʌls],v.
repulsion,厌恶，反感；(物)排斥力,[ri'pʌlʃən],n.
reputation,名声,[ˌrepju'teiʃən],n.
repute,名声，名誉,[ri'pju:t],n.
request,要求，请求,[ri'kwest],n.
requisite,必要的,['rekwizit],n.
requite,报答；报复,[ri'kwait],v.
rescind,废除，取消(法规，合同),[ri'sind],v.
rescission,废除,[ri'siʒən],n.
rescript,公告，法令；重抄,['ri:skript],n.
rescue,解救；把„从法律监管下强行夺回，非法劫回,['reskju:],n.
resent,憎恶，愤恨,[ri'zent],v.
resentment,愤恨，怨恨,[ri'zentmənt],n.
reserve,保留，储备，预订(座位，住处),[ri'zə:v],n.
reshuffle,再洗牌；改组,['ri:'ʃʌfl],v.
reside,(永久性)居住，定居,[ri'zaid],v.
resident,定居的，常驻的,['rezidənt],n.
residual,残余的，剩余的,[ri'zidjuəl],a.
residue,剩余物,['rezidju:],n.
resignation,听从，顺从；辞职,[ˌreziɡ'neiʃən],n.
resigned,逆来顺受的，顺从的,[ri'zaind],a.
resilience,弹性，弹力，迅速恢复的能力,[ri'ziliəns],n.
resilient,有弹性的；能恢复活力的，适应力强的,[ri'ziliənt],a.
resin,树脂,['rezin],n.
resonant,(声音)洪亮的；共鸣的，产生共振的,['rezənənt],a.
resort,度假胜地,[ri'zɔ:t],n.
resound,回荡着声音；鸣响,[ri'zaund],v.
resourceful,机智的，善于随机应变的,[ri'sɔ:sful],a.
respiration,呼吸,[ˌrespi'reiʃən],n.
respite,休息(时间)；暂缓,['respait],n.
resplendent,华丽的，辉煌的,[ris'plendənt],a.
respondent,被告,[ris'pɔndənt],n.
response,反应，响应，回答,[ris'pɔns],n.
responsive,敏感的，反应快的,[ris'pɔnsiv],a.
responsiveness,(积极快速的)应答，响应,[ris'pɔnsivnis],n.
restitution,(物品)归还原主；(对损害的)赔偿,[ˌresti'tju:ʃən],n.
restive,不安静的，不安宁的,['restiv],a.
restiveness,倔强，难以驾御,['restivnis],n.
restless,不停的；不安静的,['restlis],a.
restorative,恢复健康的,[ri'stɔ:rətiv],a.
restore,使回复、恢复至原状；修复、修补至原状,[ris'tɔ:],v.
restored,恢复至原状的，复修至原状的,[ris'tɔ:d],a.
restrain,克制，抑制,[ris'trein],v.
