infernal,地狱的；可恶的,[in'fə:nl],a.
inferno,火海，地狱般的场所,[in'fə:nəu],n.
infest,(害虫)大批出没以扰乱,[in'fest],v.
infiltrate,渗透，渗入,[in'filtreit],v.
infinitesimal,极小量,[inˌfinə'tesiməl],a.
infinity,无限的时间或空间,[in'finiti],n.
infirm,虚弱的,[in'fə:m],a.
inflame,使燃烧；激怒(某人),[in'fleim],v.
inflamed,发炎的,[in'fleimd],a.
inflammation,激怒；炽热；炎症,[ˌinflə'meiʃən],n.
inflate,使充气，使膨胀,[in'fleit],v.
inflict,使遭受(打击，惩罚等),[in'flikt],v.
infliction,(强加于人身的)痛苦，刑罚,[in'flikʃən],n.
influx,(人或物的)注入，涌入,['inflʌks],n.
informed,见多识广的；消息灵通的,[in'fɔ:md],a.
informer,告发者，告密者,[in'fɔ:mə],n.
infraction,违法,[in'frækʃən],n.
infringe,违反，侵害(法规，协议),[in'frindʒ],v.
infuriate,使(人)极为愤怒,[in'fjuərieit],v.
infuse,灌输；鼓励,[in'fju:z],v.
ingenious,聪明的，有发明天才的,[in'dʒi:njəs],a.
ingénue,天真无邪的少女,[ænʒei'nju:],n.
ingenuity,巧思，聪敏,[ˌindʒi'nju:iti],n.
ingenuous,纯朴的，单纯的，坦率的，天真的,[in'dʒenjuəs],a.
ingest,咽下，吞下,[in'dʒest],v.
ingestion,摄取，吸收(食物)；容纳,[in'dʒestʃən],n.
ingrained,根深蒂固的，极难除掉的,[in'ɡreind],a.
ingrate,忘恩负义的人,[in'ɡreit],n.
ingratiate,逢迎，讨好,[in'ɡreiʃieit],v.
ingratiating,讨好的，谄媚的,[in'ɡreiʃieitiŋ],a.
ingredient,成分,[in'ɡri:diənt],n.
ingress,进入,['inɡres],n.
inhabit,栖居于，占据,[in'hæbit],v.
inhabitant,居民；栖息的动物,[in'hæbitənt],n.
inhale,吸气,[in'heil],v.
inherit,继承,[in'herit],v.
inhibit,抑制,[in'hibit],v.
inhibitor,抑制剂,[in'hibitə(r)],n.
inhumane,不近人情的，残忍的,[ˌinhju(:)'mein],a.
inimical,敌意的，不友善的,[i'nimikl],a.
inimitable,无法仿效的，不可比拟的,[i'nimitəbl],a.
iniquitous,邪恶的，不公正的,[i'nikwitəs],a.
iniquity,邪恶，不公正,[i'nikwiti],n.
initial,(姓名的)首字母,[i'niʃəl],a.
initiate,发起，创始；接纳或介绍某人加入某团体等,[i'niʃieit],v.
initiative,主动(权)，主动性,[i'niʃiətiv],n.
injection,注射；注射剂,[in'dʒekʃən],n.
injunction,命令，强制令,[in'dʒʌŋkʃən],n.
injurious,有害的,[in'dʒuəriəs],a.
inkling,暗示，迹象；略知，模糊概念,['iŋkliŋ],n.
innate,生来的，天赋的,['ineit],a.
innocence,无辜，清白,['inəsns],n.
